interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
530,0,0,0,0,0,0,0,0,6,0,0,0
531,0,0,0,0,0,0,0,0,6,0,0,0
532,0,0,0,0,0,0,0,0,6,0,0,0
533,0,0,0,0,0,0,0,0,6,0,0,0
534,0,0,0,0,0,0,1,0,6,0,0,0
535,0,0,0,0,0,0,0,0,6,0,0,0
536,0,0,0,0,0,0,1,0,6,0,0,0
537,0,0,0,0,0,0,0,0,6,0,0,0
538,0,0,0,0,0,0,0,0,6,0,0,0
539,1,0,0,1,0,0,0,0,6,0,0,0
540,23,0,0,0,22,1,0,0,0,0,0,0
541,0,0,0,0,0,0,1,0,0,0,0,0
542,0,0,0,0,0,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,1,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0
552,1,0,0,0,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,0
